Ticker: IBM  Created on: 11/9/2016 9:30:09 PM
Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitFactor,VWAP, ShareOutstanding
20100319, 127.709999, 128.929993, 126.779999, 127.709999, 10744300, 108.751729, 0, 1, 118.230864, -999
20100318, 127.459999, 128.75, 127.449997, 128.380005, 4954400, 109.322274, 0, 1, 118.3911365, -999
20100317, 128.899994, 128.929993, 127.360001, 127.760002, 6348400, 108.794309, 0, 1, 118.8471515, -999
20100316, 128, 128.880005, 127.449997, 128.669998, 6134900, 109.569219, 0, 1, 118.7846095, -999
20100315, 127.400002, 128.339996, 127.279999, 127.830002, 4497700, 108.853918, 0, 1, 118.12696, -999
20100312, 127.910004, 128.369995, 127.510002, 127.940002, 5169500, 108.947589, 0, 1, 118.4287965, -999
20100311, 125.709999, 127.809998, 125.709999, 127.599998, 7922200, 108.658058, 0, 1, 117.1840285, -999
20100310, 125.989998, 126.360001, 125.209999, 125.620003, 6916200, 106.971988, 0, 1, 116.480993, -999
20100309, 126.269997, 126.290001, 125.199997, 125.550003, 7528800, 106.91238, 0, 1, 116.5911885, -999
20100308, 127.059998, 127.5, 126.360001, 126.410004, 6199300, 107.644715, 0, 1, 117.3523565, -999
20100305, 127.169998, 127.550003, 127.040001, 127.25, 6140200, 108.360016, 0, 1, 117.765007, -999
20100304, 127.07, 127.07, 125.470001, 126.720001, 6032300, 107.908694, 0, 1, 117.489347, -999
20100303, 127.730003, 128.020004, 126.68, 126.879997, 6390000, 108.044939, 0, 1, 117.887471, -999
20100302, 128.699997, 129.089996, 127.129997, 127.419998, 6013300, 108.504778, 0, 1, 118.6023875, -999
20100301, 127.5, 128.830002, 127.470001, 128.570007, 4577700, 109.484071, 0, 1, 118.4920355, -999
20100226, 127.010002, 128, 126.739998, 127.160004, 4784200, 108.283379, 0, 1, 117.6466905, -999
20100225, 126.050003, 127.239998, 125.57, 127.07, 5658700, 108.206736, 0, 1, 117.1283695, -999
20100224, 127.019997, 128.270004, 126.809998, 127.589996, 4782000, 108.649541, 0, 1, 117.834769, -999
20100223, 126.480003, 127.660004, 126, 126.459999, 4591900, 107.687289, 0, 1, 117.083646, -999
20100222, 127.300003, 127.43, 126.309998, 126.849998, 3808100, 108.019394, 0, 1, 117.6596985, -999
20100219, 127.349998, 128.059998, 126.870003, 127.190002, 6303100, 108.308925, 0, 1, 117.8294615, -999
20100218, 126.129997, 128, 126, 127.809998, 5525900, 108.836883, 0, 1, 117.48344, -999
20100217, 125.5, 126.529999, 125.209999, 126.330002, 5827400, 107.57659, 0, 1, 116.538295, -999
20100216, 124.910004, 125.230003, 124.110001, 125.230003, 6777300, 106.639883, 0, 1, 115.7749435, -999
20100212, 123.010002, 124.050003, 121.610001, 124, 8017700, 105.592471, 0, 1, 114.3012365, -999
20100211, 122.580002, 124.199997, 122.059998, 123.730003, 5089000, 105.362555, 0, 1, 113.9712785, -999
20100210, 122.940002, 123.650002, 122.209999, 122.809998, 5219100, 104.579122, 0, 1, 113.759562, -999
20100209, 122.650002, 124.199997, 122.459999, 123.209999, 6044500, 104.919744, 0, 1, 113.784873, -999
20100208, 123.150002, 123.220001, 121.739998, 121.879997, 5718500, 103.787178, 0.55, 1, 113.46859, -999
20100205, 123.040001, 123.720001, 121.830002, 123.519997, 8617000, 104.715374, 0, 1, 113.8776875, -999
20100204, 125.190002, 125.440002, 122.900002, 123, 9126900, 104.274541, 0, 1, 114.7322715, -999
20100203, 125.160004, 126.07, 125.07, 125.660004, 4177100, 106.529587, 0, 1, 115.8447955, -999
20100202, 124.790001, 125.809998, 123.949997, 125.529999, 5899900, 106.419374, 0, 1, 115.6046875, -999
20100201, 123.230003, 124.949997, 122.779999, 124.669998, 7242900, 105.6903, 0, 1, 114.4601515, -999
20100129, 124.32, 125, 121.900002, 122.389999, 11571200, 103.757407, 0, 1, 114.0387035, -999
20100128, 127.029999, 127.040001, 123.050003, 123.75, 9622200, 104.910362, 0, 1, 115.9701805, -999
20100127, 125.82, 126.959999, 125.040001, 126.330002, 8719200, 107.097585, 0, 1, 116.4587925, -999
20100126, 125.919998, 127.75, 125.410004, 125.75, 7135300, 106.605883, 0, 1, 116.2629405, -999
20100125, 126.330002, 126.889999, 125.709999, 126.120003, 5738500, 106.919556, 0, 1, 116.624779, -999
20100122, 128.669998, 128.889999, 125.370003, 125.5, 10088600, 106.393943, 0, 1, 117.5319705, -999
20100121, 130.470001, 130.690002, 128.059998, 129, 9608600, 109.361104, 0, 1, 119.9155525, -999
20100120, 130.460007, 131.149994, 128.949997, 130.25, 15197500, 110.420805, 0, 1, 120.440406, -999
20100119, 131.630005, 134.25, 131.559998, 134.139999, 13916200, 113.718593, 0, 1, 122.674299, -999
20100115, 132.029999, 132.889999, 131.089996, 131.779999, 8494400, 111.717877, 0, 1, 121.873938, -999
20100114, 130.550003, 132.710007, 129.910004, 132.309998, 7111800, 112.167189, 0, 1, 121.358596, -999
20100113, 130.389999, 131.119995, 129.160004, 130.229996, 6455400, 110.403846, 0, 1, 120.3969225, -999
20100112, 129.029999, 131.330002, 129, 130.509995, 8081500, 110.641218, 0, 1, 119.8356085, -999
20100111, 131.059998, 131.059998, 128.669998, 129.479996, 5730400, 109.768026, 0, 1, 120.414012, -999
20100108, 129.070007, 130.919998, 129.050003, 130.850006, 4197200, 110.929466, 0, 1, 119.9997365, -999
20100107, 129.869995, 130.25, 128.910004, 129.550003, 5840600, 109.827375, 0, 1, 119.848685, -999
20100106, 130.679993, 131.490005, 129.809998, 130, 5605300, 110.208865, 0, 1, 120.444429, -999
20100105, 131.679993, 131.850006, 130.100006, 130.850006, 6841400, 110.929466, 0, 1, 121.3047295, -999
20100104, 131.179993, 132.970001, 130.850006, 132.449997, 6155300, 112.285875, 0, 1, 121.732934, -999
20091231, 132.410004, 132.850006, 130.75, 130.899994, 4223400, 110.971844, 0, 1, 121.690924, -999
20091230, 131.229996, 132.679993, 130.679993, 132.570007, 3867000, 112.387615, 0, 1, 121.8088055, -999
20091229, 132.279999, 132.369995, 131.800003, 131.850006, 4184200, 111.777227, 0, 1, 122.028613, -999
20091228, 130.990005, 132.309998, 130.720001, 132.309998, 5800400, 112.167189, 0, 1, 121.578597, -999
20091224, 129.889999, 130.570007, 129.479996, 130.570007, 4265100, 110.692095, 0, 1, 120.291047, -999
20091223, 129.699997, 130, 129.300003, 130, 4127600, 110.208865, 0, 1, 119.954431, -999
20091222, 129.300003, 129.979996, 129.190002, 129.929993, 5535500, 110.149515, 0, 1, 119.724759, -999
20091221, 127.800003, 128.940002, 127.68, 128.649994, 4772500, 109.064383, 0, 1, 118.432193, -999
20091218, 127.970001, 128.389999, 127, 127.910004, 9106600, 108.437048, 0, 1, 118.2035245, -999
20091217, 128, 128.559998, 127.120003, 127.400002, 5909500, 108.004689, 0, 1, 118.0023445, -999
20091216, 128.740005, 129.600006, 128.350006, 128.710007, 6372500, 109.115259, 0, 1, 118.927632, -999
20091215, 129.460007, 129.860001, 127.940002, 128.490005, 7862600, 108.928751, 0, 1, 119.194379, -999
20091214, 129.649994, 129.979996, 129.600006, 129.929993, 5201300, 110.149515, 0, 1, 119.8997545, -999
20091211, 129.009995, 129.770004, 128.710007, 129.679993, 6597200, 109.937575, 0, 1, 119.473785, -999
20091210, 128.130005, 129.470001, 128.089996, 129.339996, 7077800, 109.64934, 0, 1, 118.8896725, -999
20091209, 126.699997, 128.389999, 126.110001, 128.389999, 6071900, 108.84397, 0, 1, 117.7719835, -999
20091208, 126.970001, 127.349998, 126.160004, 126.800003, 5351400, 107.496034, 0, 1, 117.2330175, -999
20091207, 126.879997, 127.529999, 126.589996, 127.040001, 4144400, 107.699495, 0, 1, 117.289746, -999
20091204, 128.399994, 128.899994, 126, 127.25, 7068500, 107.877523, 0, 1, 118.1387585, -999
20091203, 127.599998, 128.470001, 127.25, 127.550003, 5760000, 108.131854, 0, 1, 117.865926, -999
20091202, 127.32, 128.389999, 127.160004, 127.209999, 4597900, 107.843612, 0, 1, 117.581806, -999
20091201, 127.290001, 128.389999, 126.849998, 127.940002, 6578600, 108.46248, 0, 1, 117.8762405, -999
20091130, 125.120003, 126.599998, 124.919998, 126.349998, 6302700, 107.114538, 0, 1, 116.1172705, -999
20091127, 124.589996, 126.620003, 124.260002, 125.699997, 3319200, 106.563492, 0, 1, 115.576744, -999
20091125, 127.879997, 128.220001, 127.080002, 127.279999, 3967700, 107.902955, 0, 1, 117.891476, -999
20091124, 127.900002, 128.320007, 127.139999, 127.93, 4816500, 108.454001, 0, 1, 118.1770015, -999
20091123, 127.699997, 128.940002, 127.650002, 128.199997, 7003500, 108.682893, 0, 1, 118.191445, -999
20091120, 127.169998, 127.690002, 126.459999, 126.959999, 5354200, 107.631672, 0, 1, 117.400835, -999
20091119, 127.279999, 127.839996, 126.510002, 127.540001, 5308400, 108.123375, 0, 1, 117.701687, -999
20091118, 128.050003, 128.350006, 127.550003, 128.149994, 3970100, 108.640503, 0, 1, 118.345253, -999
20091117, 127.43, 128.649994, 127.400002, 128.630005, 1027500, 109.047437, 0, 1, 118.2387185, -999
20091116, 127.169998, 128.240005, 127.029999, 128.210007, 7822500, 108.691379, 0, 1, 117.9306885, -999
20091113, 126.410004, 127.800003, 126.269997, 127.029999, 4979700, 107.691015, 0, 1, 117.0505095, -999
20091112, 126.610001, 127.650002, 126.110001, 126.260002, 5345400, 107.038242, 0, 1, 116.8241215, -999
20091111, 126.550003, 127.300003, 125.940002, 127.190002, 6530800, 107.82666, 0, 1, 117.1883315, -999
20091110, 125.300003, 127.050003, 125.169998, 126.910004, 6444500, 107.589288, 0, 1, 116.4446455, -999
20091109, 123.919998, 126, 123.489998, 126, 7764600, 106.817823, 0, 1, 115.3689105, -999
20091106, 122.510002, 123.489998, 122.230003, 123.489998, 4979600, 104.689942, 0.55, 1, 113.599972, -999
20091105, 122.120003, 123.5, 122, 123.099998, 6701800, 103.893043, 0, 1, 113.006523, -999
20091104, 121.459999, 122.5, 121.160004, 121.290001, 6353300, 102.365455, 0, 1, 111.912727, -999
20091103, 119.529999, 121.190002, 119.529999, 121.160004, 5706800, 102.255741, 0, 1, 110.89287, -999
20091102, 120.769997, 121.93, 119.5, 120.559998, 7049400, 101.749352, 0, 1, 111.2596745, -999
20091030, 122.629997, 123.25, 120.480003, 120.610001, 7711700, 101.791553, 0, 1, 112.210775, -999
20091029, 122.150002, 123.029999, 121.599998, 122.870003, 6309400, 103.698933, 0, 1, 112.9244675, -999
20091028, 120.470001, 121.68, 119.870003, 121.5, 8780400, 102.542688, 0, 1, 111.5063445, -999
20091027, 120.18, 122.139999, 119.150002, 120.650002, 9445400, 101.825313, 0, 1, 111.0026565, -999
20091026, 120.610001, 122.440002, 119.550003, 120.110001, 6538500, 101.369567, 0, 1, 110.989784, -999
20091023, 122.949997, 123.059998, 120, 120.360001, 6799200, 101.58056, 0, 1, 112.2652785, -999
20091022, 120.75, 123, 120.339996, 122.690002, 6027000, 103.547018, 0, 1, 112.148509, -999
20091021, 122.18, 124.110001, 120.860001, 120.870003, 7171000, 102.010988, 0, 1, 112.095494, -999
20091020, 123.360001, 123.5, 121.5, 122.82, 8780700, 103.656732, 0, 1, 113.5083665, -999
20091019, 121.760002, 123.360001, 121.610001, 123.059998, 7514100, 103.859284, 0, 1, 112.809643, -999
20091016, 123.150002, 123.699997, 121.25, 121.639999, 19216900, 102.660844, 0, 1, 112.905423, -999
20091015, 127.559998, 128, 126.32, 127.980003, 11904600, 108.011634, 0, 1, 117.785816, -999
20091014, 127.709999, 128.610001, 126.599998, 128.350006, 9545500, 108.323907, 0, 1, 118.016953, -999
20091013, 126.220001, 127.389999, 126.199997, 127.019997, 7581300, 107.201415, 0, 1, 116.710708, -999
20091012, 125.440002, 127.099998, 125.199997, 127.040001, 7730500, 107.218298, 0, 1, 116.32915, -999
20091009, 122.43, 126, 122.300003, 125.93, 13123100, 106.281488, 0, 1, 114.355744, -999
20091008, 122.519997, 122.980003, 121.849998, 122.290001, 6498000, 103.209427, 0, 1, 112.864712, -999
20091007, 121.120003, 122.849998, 120.940002, 122.779999, 5872000, 103.622972, 0, 1, 112.3714875, -999
20091006, 120.389999, 121.589996, 120.220001, 121.349998, 6659100, 102.416091, 0, 1, 111.403045, -999
20091005, 118.900002, 120.18, 118.129997, 119.75, 5673300, 101.065736, 0, 1, 109.982869, -999
20091002, 117.400002, 119.660004, 117.260002, 119.019997, 7581900, 100.449633, 0, 1, 108.9248175, -999
20091001, 119.389999, 119.610001, 117.559998, 117.900002, 7067500, 99.504388, 0, 1, 109.4471935, -999
20090930, 119.18, 120, 117.550003, 119.610001, 7733300, 100.94758, 0, 1, 110.06379, -999
20090929, 119.360001, 119.940002, 118.599998, 118.809998, 6748800, 100.272399, 0, 1, 109.8162, -999
20090928, 120.519997, 122, 118.940002, 119.330002, 8248600, 100.711269, 0, 1, 110.615633, -999
20090925, 120.269997, 121.650002, 120.099998, 121.080002, 5187900, 102.188221, 0, 1, 111.229109, -999
20090924, 120.690002, 121.650002, 120.400002, 120.940002, 5426800, 102.070066, 0, 1, 111.380034, -999
20090923, 121.260002, 122.739998, 120.709999, 120.82, 5538100, 101.968786, 0, 1, 111.614394, -999
20090922, 122.089996, 122.110001, 120.980003, 121.610001, 5564700, 102.635526, 0, 1, 112.362761, -999
20090921, 121.029999, 122.080002, 120.879997, 121.57, 4515100, 102.601766, 0, 1, 111.8158825, -999
20090918, 122.449997, 122.879997, 121.620003, 122.110001, 9935800, 103.057512, 0, 1, 112.7537545, -999
20090917, 121.139999, 122.779999, 121.050003, 121.879997, 8392600, 102.863396, 0, 1, 112.0016975, -999
20090916, 119.5, 122, 119.300003, 121.82, 11236700, 102.812759, 0, 1, 111.1563795, -999
20090915, 118.779999, 119.449997, 118.160004, 119.349998, 6536000, 100.728146, 0, 1, 109.7540725, -999
20090914, 117, 118.989998, 116.940002, 118.879997, 4758600, 100.331477, 0, 1, 108.6657385, -999
20090911, 117.800003, 119.25, 117.470001, 118.050003, 5893700, 99.630985, 0, 1, 108.715494, -999
20090910, 116.989998, 117.830002, 116.75, 117.669998, 4889400, 99.310271, 0, 1, 108.1501345, -999
20090909, 117.029999, 117.669998, 116.160004, 116.760002, 5248100, 98.542259, 0, 1, 107.786129, -999
20090908, 117.940002, 118.169998, 116.629997, 117.160004, 5797500, 98.87985, 0, 1, 108.409926, -999
20090904, 116.580002, 117.5, 116.209999, 117.459999, 3451700, 99.133038, 0, 1, 107.85652, -999
20090903, 116.550003, 116.730003, 115.150002, 116.330002, 4936200, 98.179351, 0, 1, 107.364677, -999
20090902, 116.339996, 117.239998, 116, 116.089996, 5178800, 97.976793, 0, 1, 107.1583945, -999
20090901, 117.669998, 118.93, 116.5, 116.690002, 6303800, 98.483181, 0, 1, 108.0765895, -999
20090831, 117.099998, 118.059998, 116.919998, 118.050003, 5439400, 99.630985, 0, 1, 108.3654915, -999
20090828, 120.099998, 120.230003, 117.769997, 118.220001, 6235700, 99.774459, 0, 1, 109.9372285, -999
20090827, 118.730003, 119.589996, 117.849998, 119.43, 4356900, 100.795665, 0, 1, 109.762834, -999
20090826, 118.639999, 119.849998, 117.510002, 119.470001, 4515500, 100.829425, 0, 1, 109.734712, -999
20090825, 119.25, 120.150002, 118.709999, 118.830002, 4652200, 100.289283, 0, 1, 109.7696415, -999
20090824, 119.919998, 120.879997, 119.099998, 119.32, 6363400, 100.702827, 0, 1, 110.3114125, -999
20090821, 119.650002, 120.010002, 118.550003, 119.900002, 8306800, 101.192333, 0, 1, 110.4211675, -999
20090820, 118.440002, 119.410004, 118.099998, 118.949997, 4841700, 100.390555, 0, 1, 109.4152785, -999
20090819, 116.360001, 118.769997, 116.120003, 118.57, 4837900, 100.069848, 0, 1, 108.2149245, -999
20090818, 116.809998, 118, 116.730003, 117.629997, 4286200, 99.276511, 0, 1, 108.0432545, -999
20090817, 116.690002, 117.440002, 116.209999, 116.860001, 5349600, 98.626655, 0, 1, 107.6583285, -999
20090814, 119.290001, 119.739998, 117.620003, 118.57, 4796400, 100.069848, 0, 1, 109.6799245, -999
20090813, 119.279999, 119.779999, 118.629997, 119.580002, 5489200, 100.922262, 0, 1, 110.1011305, -999
20090812, 117.599998, 119.959999, 117.419998, 119.290001, 6289700, 100.677509, 0, 1, 109.1387535, -999
20090811, 118.029999, 118.5, 117.32, 117.790001, 4844500, 99.41155, 0, 1, 108.7207745, -999
20090810, 118.169998, 119.190002, 117.970001, 118.699997, 3981300, 100.179562, 0, 1, 109.17478, -999
20090807, 118.110001, 119.910004, 118.110001, 119.330002, 5763200, 100.711269, 0, 1, 109.410635, -999
20090806, 118.309998, 118.400002, 116.699997, 117.379997, 6003100, 99.065518, 0.55, 1, 108.687758, -999
20090805, 118.519997, 119, 117.860001, 118.470001, 5025800, 99.521266, 0, 1, 109.0206315, -999
20090804, 119.169998, 119.800003, 119.019997, 119.599998, 4993500, 100.470525, 0, 1, 109.8202615, -999
20090803, 118.879997, 119.959999, 118.690002, 119.919998, 6108200, 100.739343, 0, 1, 109.80967, -999
20090731, 117.559998, 118.989998, 117.559998, 117.93, 5329600, 99.067636, 0, 1, 108.313817, -999
20090730, 118, 119.370003, 117.669998, 117.860001, 6803100, 99.008832, 0, 1, 108.504416, -999
20090729, 116.360001, 117.279999, 116.050003, 117.260002, 5100900, 98.504801, 0, 1, 107.432401, -999
20090728, 116.629997, 117.519997, 116.339996, 117.279999, 5782900, 98.521599, 0, 1, 107.575798, -999
20090727, 116.949997, 117.919998, 116.57, 117.629997, 5069200, 98.815617, 0, 1, 107.882807, -999
20090724, 116.68, 118.150002, 116.629997, 117.639999, 6261000, 98.824019, 0, 1, 107.7520095, -999
20090723, 115.059998, 118, 115.059998, 117.059998, 8461400, 98.336786, 0, 1, 106.698392, -999
20090722, 116.18, 117.199997, 115.089996, 115.57, 8813400, 97.085107, 0, 1, 106.6325535, -999
20090721, 115.870003, 117.040001, 115.379997, 117.040001, 8301700, 98.319988, 0, 1, 107.0949955, -999
20090720, 114.529999, 116.879997, 114.389999, 116.440002, 10682500, 97.815956, 0, 1, 106.1729775, -999
20090717, 113.410004, 115.529999, 113.160004, 115.419998, 20188900, 96.959097, 0, 1, 105.1845505, -999
20090716, 106.839996, 110.970001, 106.790001, 110.639999, 14997900, 92.943637, 0, 1, 99.8918165, -999
20090715, 104.75, 107.220001, 104.599998, 107.220001, 8699100, 90.070652, 0, 1, 97.410326, -999
20090714, 103.419998, 103.620003, 102.519997, 103.25, 5413500, 86.735635, 0, 1, 95.0778165, -999
20090713, 101.279999, 103.650002, 100.190002, 103.620003, 9494300, 87.046457, 0, 1, 94.163228, -999
20090710, 100.970001, 101.720001, 99.800003, 100.830002, 7465900, 84.702704, 0, 1, 92.8363525, -999
20090709, 101.120003, 102.779999, 100.849998, 102.080002, 6153200, 85.752772, 0, 1, 93.4363875, -999
20090708, 100.290001, 101.169998, 99.5, 100.68, 7380800, 84.576695, 0, 1, 92.433348, -999
20090707, 101.339996, 101.959999, 100.029999, 100.190002, 6685600, 84.16507, 0, 1, 92.752533, -999
20090706, 101.57, 102.230003, 100.470001, 101.650002, 6522500, 85.391548, 0, 1, 93.480774, -999
20090702, 103.800003, 103.910004, 101.730003, 101.730003, 7026700, 85.458754, 0, 1, 94.6293785, -999
20090701, 105, 106.269997, 104.730003, 104.839996, 5537300, 88.071318, 0, 1, 96.535659, -999
20090630, 105.690002, 106.029999, 103.809998, 104.419998, 7512600, 87.718497, 0, 1, 96.7042495, -999
20090629, 105.989998, 106.18, 105.160004, 105.830002, 4681800, 88.902977, 0, 1, 97.4464875, -999
20090626, 106.5, 106.5, 105.050003, 105.68, 5127900, 88.776967, 0, 1, 97.6384835, -999
20090625, 103.699997, 106.790001, 103.510002, 106.059998, 6900600, 89.096186, 0, 1, 96.3980915, -999
20090624, 105.389999, 106.480003, 103.720001, 104.150002, 6395200, 87.491685, 0, 1, 96.440842, -999
20090623, 104.75, 104.870003, 103.790001, 104.440002, 5152600, 87.735302, 0, 1, 96.242651, -999
20090622, 105.18, 105.879997, 104.230003, 104.519997, 7295400, 87.802501, 0, 1, 96.4912505, -999
20090619, 106.309998, 106.650002, 105.5, 105.889999, 13559000, 88.953378, 0, 1, 97.631688, -999
20090618, 106.93, 107.529999, 106.120003, 106.330002, 6206900, 89.323004, 0, 1, 98.126502, -999
20090617, 107.459999, 107.879997, 106.879997, 107, 7366200, 89.885839, 0, 1, 98.672919, -999
20090616, 108.470001, 109.139999, 107.269997, 107.32, 7231000, 90.154656, 0, 1, 99.3123285, -999
20090615, 107.629997, 108.830002, 107.239998, 107.620003, 8567600, 90.406675, 0, 1, 99.018336, -999
20090612, 108.400002, 109.279999, 107.75, 108.209999, 7250900, 90.902304, 0, 1, 99.651153, -999
20090611, 108.75, 110.639999, 108.559998, 109.400002, 9134300, 91.901971, 0, 1, 100.3259855, -999
20090610, 109.199997, 109.279999, 107.050003, 108.349998, 7578100, 91.019912, 0, 1, 100.1099545, -999
20090609, 108.150002, 109.139999, 107.989998, 108.139999, 8585900, 90.843501, 0, 1, 99.4967515, -999
20090608, 106.639999, 107.980003, 105.5, 107.489998, 6363800, 90.297464, 0, 1, 98.4687315, -999
20090605, 107.330002, 108.400002, 106.75, 107.239998, 7665000, 90.08745, 0, 1, 98.708726, -999
20090604, 106.169998, 106.870003, 105.599998, 106.330002, 5468500, 89.323004, 0, 1, 97.746501, -999
20090603, 106.529999, 106.599998, 105.110001, 106.489998, 7688000, 89.45741, 0, 1, 97.9937045, -999
20090602, 107.510002, 108.800003, 106.660004, 106.830002, 7045800, 89.743031, 0, 1, 98.6265165, -999
20090601, 106.940002, 108.669998, 106.669998, 108.370003, 7725000, 91.036716, 0, 1, 98.988359, -999
20090529, 104.470001, 106.5, 103.949997, 106.279999, 6871800, 89.280999, 0, 1, 96.8755, -999
20090528, 103.339996, 105.139999, 102.68, 104.690002, 6127500, 87.945315, 0, 1, 95.6426555, -999
20090527, 104.339996, 105.169998, 102.910004, 102.93, 7119600, 86.466817, 0, 1, 95.4034065, -999
20090526, 101.32, 105.629997, 101.019997, 105.019997, 7211200, 88.222528, 0, 1, 94.771264, -999
20090522, 102.669998, 103.309998, 101.75, 101.889999, 5596200, 85.59316, 0, 1, 94.131579, -999
20090521, 103.07, 103.25, 101.739998, 102.82, 7411500, 86.374411, 0, 1, 94.7222055, -999
20090520, 105.510002, 105.980003, 103.809998, 104.050003, 7083100, 87.407681, 0, 1, 96.4588415, -999
20090519, 104.330002, 106.120003, 104, 105.510002, 7079200, 88.63416, 0, 1, 96.482081, -999
20090518, 102, 104.709999, 101.940002, 104.580002, 7429500, 87.852909, 0, 1, 94.9264545, -999
20090515, 100.900002, 103.07, 100.57, 101.370003, 8367400, 85.156334, 0, 1, 93.028168, -999
20090514, 101.720001, 102.709999, 100.769997, 101.050003, 9445100, 84.887517, 0, 1, 93.303759, -999
20090513, 102.879997, 103.099998, 101.349998, 102.260002, 8202100, 85.903982, 0, 1, 94.3919895, -999
20090512, 102.980003, 104.379997, 102.370003, 103.940002, 7961600, 87.315274, 0, 1, 95.1476385, -999
20090511, 101.089996, 103.879997, 100.949997, 102.900002, 8253000, 86.441617, 0, 1, 93.7658065, -999
20090508, 103.580002, 103.75, 99.830002, 101.489998, 11575500, 85.257137, 0, 1, 94.4185695, -999
20090507, 104.650002, 104.800003, 101.830002, 102.589996, 8521400, 86.181195, 0, 1, 95.4155985, -999
20090506, 105.230003, 105.5, 103.709999, 104.620003, 7530900, 87.886512, 0.55, 1, 96.5582575, -999
20090505, 106, 106.82, 105.510002, 105.849998, 6750000, 88.45775, 0, 1, 97.228875, -999
20090504, 105.260002, 106.75, 104.610001, 106.190002, 8313900, 88.741887, 0, 1, 97.0009445, -999
20090501, 103.779999, 104.860001, 102.940002, 104.610001, 6234200, 87.421496, 0, 1, 95.6007475, -999
20090430, 104.550003, 106.050003, 102.849998, 103.209999, 10654500, 86.251529, 0, 1, 95.400766, -999
20090429, 101.980003, 105, 101.669998, 104.040001, 9783700, 86.945153, 0, 1, 94.462578, -999
20090428, 99.360001, 102.730003, 99.25, 101.940002, 11110500, 85.190206, 0, 1, 92.2751035, -999
20090427, 99.610001, 101.690002, 99.290001, 99.949997, 8611400, 83.527179, 0, 1, 91.56859, -999
20090424, 101.169998, 101.580002, 99.5, 100.080002, 10157500, 83.635823, 0, 1, 92.4029105, -999
20090423, 102.650002, 102.779999, 99.800003, 101.419998, 9440400, 84.755644, 0, 1, 93.702823, -999
20090422, 101.169998, 103.860001, 101.059998, 102.550003, 12120000, 85.699978, 0, 1, 93.434988, -999
20090421, 98.410004, 102.480003, 98.199997, 102.309998, 15226700, 85.499407, 0, 1, 91.9547055, -999
20090420, 100.290001, 101.190002, 99.209999, 100.43, 12524700, 83.928313, 0, 1, 92.109157, -999
20090417, 101.18, 102.040001, 99.690002, 101.269997, 10214200, 84.630289, 0, 1, 92.9051445, -999
20090416, 99.739998, 101.919998, 99.18, 101.43, 9259500, 84.764003, 0, 1, 92.2520005, -999
20090415, 98.230003, 99.059998, 96.440002, 98.849998, 8164200, 82.607922, 0, 1, 90.4189625, -999
20090414, 99.080002, 99.949997, 98.269997, 99.269997, 6276700, 82.95891, 0, 1, 91.019456, -999
20090413, 100.279999, 101.650002, 99.040001, 99.949997, 7797200, 83.527179, 0, 1, 91.903589, -999
20090409, 102.010002, 102.449997, 100.25, 101.699997, 8013700, 84.989636, 0, 1, 93.499819, -999
20090408, 99.449997, 101.550003, 99, 101.190002, 7285200, 84.563439, 0, 1, 92.006718, -999
20090407, 100.169998, 100.5, 98.519997, 98.75, 8768400, 82.524354, 0, 1, 91.347176, -999
20090406, 100.900002, 101.849998, 100, 101.559998, 8819800, 84.87264, 0, 1, 92.886321, -999
20090403, 99.730003, 102.660004, 99.709999, 102.220001, 10962900, 85.424198, 0, 1, 92.5771005, -999
20090402, 99.150002, 101.989998, 98.379997, 100.82, 16219000, 84.254232, 0, 1, 91.702117, -999
20090401, 96.129997, 98, 95.699997, 97.610001, 12212900, 81.571669, 0, 1, 88.850833, -999
20090331, 94.959999, 98.660004, 94.849998, 96.889999, 14553700, 80.969971, 0, 1, 87.964985, -999
20090330, 92, 94.739998, 91.800003, 94.519997, 10964000, 78.989384, 0, 1, 85.494692, -999
20090327, 95.989998, 96, 92.75, 94.150002, 15745200, 78.680183, 0, 1, 87.3350905, -999
20090326, 98.470001, 99.199997, 97.75, 98.779999, 11434600, 82.549424, 0, 1, 90.5097125, -999
20090325, 98.470001, 99.860001, 96.089996, 97.949997, 12017000, 81.8558, 0, 1, 90.1629005, -999
20090324, 97.690002, 99.550003, 97.519997, 98.300003, 9346700, 82.148297, 0, 1, 89.9191495, -999
20090323, 93.699997, 98.709999, 93.699997, 98.709999, 12407200, 82.490926, 0, 1, 88.0954615, -999
20090320, 93.160004, 95, 92.18, 92.510002, 12193900, 77.309653, 0, 1, 85.2348285, -999
20090319, 92.839996, 93.349998, 91.510002, 92.660004, 9899300, 77.435007, 0, 1, 85.1375015, -999
20090318, 89.459999, 92.900002, 89.410004, 91.949997, 17954300, 76.841662, 0, 1, 83.1508305, -999
20090317, 91.110001, 92.910004, 90.449997, 92.910004, 11489700, 77.64393, 0, 1, 84.3769655, -999
20090316, 91.650002, 93, 90.540001, 91.220001, 11793700, 76.231612, 0, 1, 83.940807, -999
20090313, 90.400002, 90.650002, 89.290001, 90.360001, 9111900, 75.512919, 0, 1, 82.9564605, -999
20090312, 88.589996, 90.599998, 87.489998, 90.400002, 11829200, 75.546347, 0, 1, 82.0681715, -999
20090311, 87.510002, 89.540001, 86.720001, 88.620003, 11823900, 74.05882, 0, 1, 80.784411, -999
